account_id,customer_id,created_at,status,account_branch,account_check_digit,account_number
3221118303099185152,2963379308426951168,2019-07-26T09:06:29.000Z,active,6705,5,50476
3206231165305429504,1378174199902311424,2019-01-28T11:13:45.000Z,active,1703,4,55565
2205514073147537152,311418472694763712,2019-01-07T22:42:28.000Z,active,2011,1,2597
501167761026672704,2870972527685132800,2019-08-24T01:07:20.000Z,active,6912,9,97164
1096667838847769088,2031384676289766656,2019-03-29T20:35:04.000Z,active,9903,8,8354
2621297198212224000,1636911845756505088,2019-10-17T12:09:55.000Z,active,8804,6,38631
2718865743386324480,1121551099539569152,2019-10-16T20:05:55.000Z,active,4807,2,26289
921086295579842176,3319866130232649728,2019-11-02T09:05:06.000Z,active,6423,9,48211
2282675715926838016,1135062659317372672,2019-03-06T01:59:09.000Z,active,1249,7,62826
281621975046712128,1148960201782347520,2019-10-22T07:53:12.000Z,active,2944,9,24238
3025010040764843520,3347276002755860480,2019-07-23T02:13:41.000Z,active,2534,4,14633
2722689377782080000,2664576288756050432,2019-11-28T06:31:53.000Z,active,9748,5,77748
3331878840017736704,1703482449057703424,2019-06-22T09:18:59.000Z,active,2965,1,44231
1026091620247931904,1889803538447439872,2019-03-25T23:09:38.000Z,active,9943,4,14148
1248646615876178944,223613010156068032,2019-01-28T21:21:20.000Z,active,3695,3,75499
3027040586360558592,2588884592800910848,2019-01-18T18:01:52.000Z,active,9421,3,51907
1490878180582170368,2396189660494367744,2019-10-08T09:56:38.000Z,active,4057,8,47581
724181109032570496,1084629928873783296,2019-05-03T10:55:28.000Z,active,7770,0,4458
2803803553757944832,2767492572177952256,2019-11-25T19:04:57.000Z,active,2850,9,7690
94548737174251488,111765086835888608,2019-02-20T14:07:38.000Z,active,3769,9,78939
1765411025099862528,2296929670597800960,2019-10-13T08:50:07.000Z,active,2709,4,19857
1123462610921418880,1925032641839768320,2019-12-19T23:47:11.000Z,active,2223,9,93748
1788998475478662912,45939592441266128,2019-09-03T16:20:32.000Z,active,4500,4,55560
2368384058016813056,448115544072789120,2019-10-10T22:37:11.000Z,active,6680,7,31303
3114470710388996096,3203689314293725696,2019-08-11T14:32:31.000Z,active,6566,5,30980
68985932385358592,7190001193193504,2019-02-05T14:46:45.000Z,active,5879,9,21068
550072723636210560,1361735257947227392,2019-06-23T07:56:13.000Z,active,1426,8,49108
848620230172152960,517298689974568960,2019-12-18T10:32:52.000Z,active,119,1,9696
2294113477703131136,2742871297104421888,2019-08-10T20:33:30.000Z,active,3426,8,88125
3059899613097210368,1654511926945650176,2019-09-02T09:26:58.000Z,active,4782,0,39607
1157177072251932416,3347830102724397568,2019-11-01T14:48:18.000Z,active,2046,9,12727
405271858582761344,657485295474690176,2019-12-23T08:57:48.000Z,active,7343,3,8295
270165468186062592,493329128143658496,2019-10-21T14:11:20.000Z,active,3060,7,45591
3197399375893873664,3014590357583950848,2019-06-29T05:48:48.000Z,active,1910,5,47629
427921893452527168,16937623736429920,2019-04-11T14:02:08.000Z,active,3808,5,31627
2667291371724156416,498579550396092288,2019-12-23T07:58:45.000Z,active,1478,0,77511
3401747611611359232,724279389951473408,2019-05-06T16:34:43.000Z,active,6276,9,11047
2821166434151468544,2564911836539702784,2019-04-25T00:25:40.000Z,active,4785,0,96207
1079892854982548736,1590631852815391232,2019-02-22T15:24:55.000Z,active,1788,5,14571
372105580357906432,3247032440395754496,2019-07-08T20:30:18.000Z,active,6980,2,51251
3046046918768285696,1614559096750876160,2019-05-09T21:40:15.000Z,active,6894,9,34918
580709225988634112,2369509596293594624,2019-02-15T23:43:05.000Z,active,796,1,4954
1903276737411524352,2888275146058871296,2019-03-07T23:22:31.000Z,active,5376,7,37113
2326025476797836800,2070485871616037120,2019-12-10T14:43:34.000Z,active,3332,4,58582
2866380559462103040,508545436657276672,2019-03-09T07:32:14.000Z,active,7005,0,72854
881857317941575552,575226427166558144,2019-09-25T13:24:42.000Z,active,2126,0,3208
1461571821773009920,1116105365027300480,2019-03-04T17:53:09.000Z,active,1705,4,28301
711003371186833792,2884814260880477184,2019-06-27T02:05:48.000Z,active,297,9,707
631564540350312576,2882118636336584192,2019-11-28T03:11:08.000Z,active,4105,7,53382
1538290250944004864,2767034463210189824,2019-05-27T21:13:56.000Z,active,4977,2,96643
1364914649715577856,532934095247067264,2019-12-04T18:16:52.000Z,active,1945,8,6646
19386628231177136,797217047880372224,2019-09-17T21:55:43.000Z,active,8445,6,29305
1900285050483173632,1783580623957906688,2019-10-02T08:43:31.000Z,active,6168,6,50715
1005545986794535424,2961407564635996160,2019-04-30T19:22:42.000Z,active,5027,8,76368
2545043598030285312,1967203793068453120,2019-01-26T12:47:40.000Z,active,8696,8,91220
1610703914460701952,3126099069081522176,2019-08-16T02:30:15.000Z,active,8037,4,66511
776034015114651136,1639696636925171456,2019-03-06T18:06:33.000Z,active,2951,6,29047
1885236637397704192,1122745518399303680,2019-12-10T01:43:42.000Z,active,8803,2,75642
388744191273279744,2691267137766664704,2019-03-02T05:11:48.000Z,active,414,7,15766
3313002791200430592,2981573765463364608,2019-07-28T20:05:26.000Z,active,8264,0,53300
2558424574117645312,3128392626739268096,2019-10-08T00:14:34.000Z,inactive,917,4,62114
434296013492123456,2748648742758254592,2019-06-30T02:20:50.000Z,inactive,3517,5,9622
2405779952642168320,3258805641719747072,2019-09-12T05:39:27.000Z,active,502,7,93257
2404099932906574336,368999825234281344,2019-11-17T19:30:24.000Z,active,3067,6,55116
2907570955180772352,29686315554897964,2019-03-01T20:55:58.000Z,active,5250,6,67300
2469742793548510208,2069975932346959360,2019-12-15T09:24:47.000Z,active,9446,6,26428
82217593460803136,2482028122000800768,2019-02-07T00:57:08.000Z,active,2346,4,13562
358528697289880896,877888696198160256,2019-04-10T02:04:16.000Z,active,6805,2,77551
1732289987856217600,3068002331423264256,2019-08-19T14:36:16.000Z,active,3389,1,34356
2350463469337240064,672807472010443904,2019-07-12T22:49:34.000Z,active,8890,4,17436
445069116069112064,2717451385571192832,2019-11-04T10:08:10.000Z,active,6778,8,76916
1207944259122935296,2059010361073602048,2019-11-01T02:47:46.000Z,active,7469,8,79289
1638830342186978304,2468445998641507840,2019-07-07T10:28:43.000Z,active,3922,6,25468
1504570319499937536,3144470903755640320,2019-10-13T14:29:18.000Z,active,6851,8,29499
1995454620521643776,599707194705825536,2019-08-16T17:16:41.000Z,active,2517,1,61511
395048127902144768,2295234173185159936,2019-06-16T03:14:17.000Z,active,68,9,23210
2539315253533881344,1238746640400043008,2019-08-16T12:08:18.000Z,active,1154,3,40880
1173715044880423424,3239257297439550976,2019-02-06T18:58:16.000Z,active,5964,8,54344
580366329510167552,1037002893435263232,2019-07-08T08:54:12.000Z,active,3678,2,44182
2058648260913039360,468422491181323904,2019-02-13T16:01:42.000Z,active,5113,6,46374
363735317850604096,2782898831109115392,2019-07-15T05:08:50.000Z,active,7875,9,11937
3325888020497214464,2804130952702178304,2019-10-19T14:28:08.000Z,active,5203,0,28977
3201107145224497152,513847146892087744,2019-06-10T22:50:22.000Z,active,2843,5,81528
1847926089552965120,2560741980801614336,2019-10-20T16:15:54.000Z,active,5887,7,58049
2081838437241888256,1547225023341667328,2019-05-08T13:59:29.000Z,active,2136,1,45041
2203376937316809984,618804364705464320,2019-01-29T11:07:59.000Z,active,6452,5,18485
1978337862092634624,373456472538468096,2019-04-11T18:11:18.000Z,active,9239,5,13499
1282085645939515648,1848240982179674368,2019-09-29T18:07:14.000Z,active,1772,9,80004
184410579065227040,3364497625184501760,2019-06-20T12:21:19.000Z,active,3082,3,67182
1257814406206605568,170386161099523424,2019-05-21T14:16:03.000Z,active,7892,2,65932
2933395495999879168,3193023393604675584,2019-11-04T10:00:33.000Z,active,8005,5,64305
2414944924665112064,140324599267262752,2019-05-19T20:46:20.000Z,active,9346,9,79261
1533158027286287616,1651079830805270272,2019-07-14T05:55:33.000Z,active,7517,4,99450
2056291908923001088,1194152600365062144,2019-04-07T22:36:34.000Z,active,6471,6,96693
522893992332158144,891733264117860352,2019-03-04T09:15:37.000Z,active,2797,9,34178
665348611863543680,275534638982815392,2019-09-25T01:44:43.000Z,active,2826,6,90141
458999550491970816,2213265233017690112,2019-04-25T20:33:36.000Z,active,8308,6,26407
1812788295409347328,1086854928748441472,2019-01-05T15:09:31.000Z,active,2847,3,15120
2586566413228771328,3046699429615988224,2019-04-17T06:28:06.000Z,active,8514,3,14801
3078120533280181248,3189526057801360384,2019-12-19T03:18:20.000Z,active,2413,8,14615
341193953576843712,3243537751372038144,2019-11-22T19:16:19.000Z,active,7027,3,9413
206825868482894944,1654218183754316800,2019-02-19T02:38:18.000Z,active,4444,2,13087
1354844024494116608,3329478432833540608,2019-09-19T12:09:53.000Z,active,9111,6,11692
2085593775121498880,3183425069372915712,2019-02-16T14:03:24.000Z,active,8527,2,75620
1793371508517572608,2075260797534972160,2019-11-13T02:56:59.000Z,active,4622,3,66987
2625514684490200064,2990991545753300992,2019-05-22T15:17:09.000Z,active,5153,6,39873
2582724548953904640,1932606697854237952,2019-03-05T18:12:02.000Z,active,3896,0,74575
2637784733345677824,3103261725735713280,2019-07-11T05:20:51.000Z,active,4099,7,72196
2879125450883133952,1725617031811498752,2019-11-26T23:49:24.000Z,active,8424,8,61884
2379693496067732480,1231874374694727936,2019-03-28T16:16:34.000Z,active,5809,1,37616
1898056092038053120,116015120549190560,2019-10-16T10:16:11.000Z,active,7143,7,94882
3063763959383838720,1164831300601154304,2019-01-28T18:06:53.000Z,active,1324,8,55415
1045801469144800640,514644788329202304,2019-09-04T05:09:08.000Z,active,1948,0,2518
563360582195740160,754972491476435200,2019-03-16T03:13:14.000Z,active,9978,4,149
1289441685403678208,1694246698513646592,2019-05-04T20:25:10.000Z,active,7475,2,73242
3269676269880937984,2997846194290130432,2019-09-01T09:56:16.000Z,active,7945,5,64936
824995923678681856,1108495682997129728,2019-05-15T19:59:06.000Z,active,6810,9,4819
1721908390058300416,1935857955861240064,2019-12-01T16:05:53.000Z,active,6271,2,58022
2509517065666911744,603499674912376832,2019-06-29T07:54:35.000Z,active,3497,4,98021
177166286735991456,3000759375330462720,2019-09-12T11:38:09.000Z,active,285,8,82378
2641078249983866368,3309791822223000064,2019-05-20T21:47:16.000Z,active,7207,3,46733
1244842114112728576,2749259163123816960,2019-11-23T11:15:56.000Z,active,9044,3,18987
2302809566967190016,568388841852253248,2019-07-20T06:32:50.000Z,active,2011,5,1175
1161227039630338816,943291623660947968,2019-01-05T08:32:53.000Z,active,9331,6,87739
1026632817241377152,605992306665599232,2019-06-14T22:44:15.000Z,active,8946,9,87883
1339139825131710464,1541118522575274496,2019-12-01T05:29:54.000Z,active,5808,2,498
905754416586163200,2501723388915528192,2019-03-18T19:26:38.000Z,active,2923,3,52054
1240056109688119040,2815272995446596608,2019-12-22T22:35:24.000Z,active,4291,8,62712
2408785539755793408,1778068656969056000,2019-02-15T06:53:20.000Z,active,3615,4,76735
1824734852866527232,641492213471209728,2019-11-25T22:39:59.000Z,active,6316,9,18123
1796337486533519616,2653650768832297472,2019-02-05T03:32:38.000Z,active,2265,5,81309
2046119583423350272,3284052146599974912,2019-07-15T21:59:11.000Z,active,2226,4,23372
3298518574890269696,623159368689456768,2019-02-25T06:30:12.000Z,active,9859,3,16058
3373292415959041536,1984565218988828416,2019-10-19T17:10:19.000Z,active,5835,3,45916
3057578188302420992,3096947566177198080,2019-04-30T10:38:23.000Z,active,207,0,3612
3081081257767100416,1158381388994022912,2019-11-21T10:29:35.000Z,active,2415,4,5127
2041362534563374336,2433642205202678784,2019-07-11T02:46:44.000Z,active,7322,9,17320
2116538125288614400,1729638790211314688,2019-09-04T19:08:47.000Z,active,2329,4,60871
281948920700787744,389323827650345984,2019-10-23T16:30:32.000Z,active,9197,3,67612
485024194442435584,2356439186003837952,2019-06-26T00:09:42.000Z,active,5034,0,52512
1362605007228124672,403731369042143872,2019-06-01T01:03:13.000Z,active,5017,9,23635
827959936186268288,374905817200632832,2019-12-04T17:47:23.000Z,active,7606,5,4252
2846038422218030080,1359651446892674304,2019-07-05T04:08:02.000Z,active,3349,2,93208
686277081858867968,977878057820229632,2019-09-09T00:25:05.000Z,active,1191,6,18747
584970506033581696,1266278349864002560,2019-10-27T04:16:00.000Z,active,8763,4,63215
547488322437260416,537926318489709440,2019-03-17T08:45:28.000Z,active,5315,5,49275
1970348376780336896,196903254293549536,2019-05-18T05:30:58.000Z,active,1652,6,89548
3282642209388716544,1533262230543184384,2019-11-04T06:23:43.000Z,active,5071,7,31892
3341159786310560768,531073717977234752,2019-08-21T19:30:09.000Z,active,4139,0,3330
2526861881939513344,2920249163822488576,2019-10-05T05:30:11.000Z,active,3659,0,38375
1910347090157521664,588701381027586944,2019-04-17T19:55:32.000Z,active,5984,7,37856
1400590228572133888,2129910307756757760,2019-07-29T07:48:45.000Z,active,5824,5,89098
510396755848635840,1468448105865059328,2019-10-31T21:42:38.000Z,active,2791,6,48687
2862349954327210496,1227570367677660416,2019-03-13T17:43:15.000Z,active,5935,2,31020
1355467962812650752,2541489923120451584,2019-03-11T16:55:32.000Z,active,9388,2,33306
2866506799148883968,382153863872381504,2019-12-14T06:13:12.000Z,active,917,5,94401
738604678626563712,3350193220657115136,2019-06-11T08:51:45.000Z,active,3469,9,6388
976701309540702976,2958811018389824512,2019-08-15T19:53:40.000Z,active,7462,0,65992
1801398582137911040,3376952372811350528,2019-04-23T13:48:57.000Z,active,1107,0,52452
2885073709264847872,3247655003394458112,2019-05-06T13:02:35.000Z,active,8915,1,6651
705880464583412352,1790984240814543104,2019-05-05T09:37:54.000Z,active,1033,2,63218
238257252833786144,2115275322856596480,2019-03-07T20:21:51.000Z,active,8520,2,62417
2606166019696095744,655948723511734016,2019-02-02T18:38:28.000Z,active,9012,3,51158
2782002845710784000,2876274960959545344,2019-07-15T13:35:17.000Z,active,2070,4,64085
2039932709343789056,2805334522794612224,2019-03-18T19:33:17.000Z,active,7086,9,6150
2184832340213263872,3088889131213270528,2019-11-03T18:52:38.000Z,active,3605,6,96533
789005411871562112,539629934885916416,2019-03-01T18:39:03.000Z,active,3950,9,18936
503033916574330240,1530270677964222464,2019-12-17T18:46:04.000Z,active,9512,5,79693
3310035333281483776,1487463262069849600,2019-02-25T10:13:46.000Z,active,5670,0,90944
619898748454457088,2936942107894536192,2019-09-29T23:40:02.000Z,active,232,6,78347
2894827760562566144,810307544265012992,2019-06-09T03:02:43.000Z,active,8119,3,23282
400721839873336256,479239916106664960,2019-11-23T13:55:18.000Z,active,1224,9,69553
1314226651197161984,1988886093657987840,2019-10-18T01:06:17.000Z,active,1257,2,38921
1695559505849807360,179329050037271328,2019-04-20T08:12:39.000Z,active,8518,3,189
2876698147816971776,800023439473455360,2019-12-11T13:47:01.000Z,active,4745,1,70853
3175254234763458560,2335226597902705664,2019-06-13T20:14:44.000Z,active,2286,9,58107
3135650356481048064,2176961688992515328,2019-12-01T12:28:56.000Z,active,417,5,4910
189194017440828736,2165942526305689600,2019-10-08T22:31:32.000Z,active,3635,9,1179
153093928574425280,2699813765233753600,2019-10-27T20:17:10.000Z,active,7321,7,61399
1057015907196388480,1265655808413387008,2019-08-01T10:59:10.000Z,active,4876,2,69689
1913092635227020544,2628002755045236224,2019-05-04T09:39:50.000Z,active,4680,6,29087
3344350342360918528,3195334972195581952,2019-01-23T02:48:01.000Z,active,1993,3,6024
155392919717037792,1583091291363813632,2019-08-15T02:32:13.000Z,active,8842,1,84183
2576588289458273792,1476103287438121472,2019-05-04T15:17:15.000Z,active,8297,6,23934
1419368163626232576,2873739182907027968,2019-10-25T02:27:39.000Z,active,7605,9,43430
1084921943459732352,2661890529427996160,2019-01-28T01:20:07.000Z,active,8574,4,7432
1056767886551154560,675683215666485120,2019-08-28T22:07:19.000Z,active,5382,5,94588
1868477196124735744,2111220358696571648,2019-07-06T03:54:49.000Z,active,6717,7,8953
904613715293990016,2152191226485022208,2019-06-18T22:42:56.000Z,active,8623,4,94570
3192565783464235520,514542084444970880,2019-12-07T16:18:09.000Z,active,3027,0,4738
1072920082928597760,1422126557266767360,2019-08-22T00:27:58.000Z,active,1475,1,42312
3052947417881124352,1906686135632265728,2019-12-24T06:49:43.000Z,active,2652,3,34588
560483102967843904,2818771035292670464,2019-10-04T12:21:28.000Z,active,4040,4,54176
1585509031657710592,1178320393716891136,2019-05-03T17:13:36.000Z,active,2774,3,44638
979904023691151104,3226531180531951104,2019-09-14T10:11:01.000Z,active,7856,4,74108
230029143673256480,1465911118022871808,2019-03-06T21:14:33.000Z,active,6570,2,48586
618531382861749120,3342030327796086272,2019-03-25T15:31:36.000Z,active,6870,0,75410
2667398554612976640,123687418574856688,2019-12-25T00:05:18.000Z,active,8237,1,44543
1979721106090676224,3236205102425033216,2019-05-09T14:47:19.000Z,active,41,1,46779
2885506658906371584,465936015047481728,2019-06-03T20:17:08.000Z,active,779,8,60937
3305424692013334016,413536513471142464,2019-06-15T16:17:17.000Z,active,7464,8,10174
803165375218720000,2974829106549477376,2019-02-02T04:48:02.000Z,active,9359,9,88156
829831663502895104,3131902846068705792,2019-05-08T21:41:54.000Z,active,6046,6,19684
993932571478719104,1333202511884435456,2019-03-31T00:11:34.000Z,active,4076,6,83112
3074045383434773504,3337879852900943872,2019-07-05T18:48:22.000Z,active,5120,8,65874
1289458207546028032,3339991477138846720,2019-08-28T23:44:43.000Z,active,621,4,33871
2710588485901942784,2492083180524293632,2019-10-09T23:26:29.000Z,active,7992,3,86102
515185498147508736,1569179293278531328,2019-02-22T07:36:14.000Z,active,6187,1,15731
332141755565650240,3078422356245083648,2019-03-08T14:53:40.000Z,active,6953,6,45036
2052856540453956096,1856045811506179072,2019-10-09T07:14:19.000Z,active,6888,5,75540
1217781324538921728,3056237409433732096,2019-07-02T18:25:00.000Z,active,1154,9,56617
538959768697495936,3209800066076578304,2019-05-10T04:08:09.000Z,active,733,3,94456
78875628946816256,3076423985631623168,2019-02-04T08:26:50.000Z,active,155,0,63661
802794515230121216,462329302412846720,2019-07-21T14:58:20.000Z,active,3703,1,30735
2693265337641391104,1862395750356279040,2019-02-12T21:57:09.000Z,active,6600,6,47946
1930011008129676800,704139711751747200,2019-02-06T07:16:06.000Z,active,7696,8,26589
1563251473662032128,1904720501801533696,2019-10-01T18:42:58.000Z,active,4137,7,9326
1634499797117475328,2854585090683518976,2019-07-17T13:35:32.000Z,active,6826,7,22590
942680939670457472,905371451959741056,2019-03-17T21:19:17.000Z,active,5396,7,74404
1679753786328120832,2544795842445108224,2019-05-31T15:58:39.000Z,active,4026,0,92277
606315321193932800,3226412717429306880,2019-05-12T22:02:06.000Z,active,4274,4,83187
2479635122977514496,1482575094472448256,2019-07-27T04:21:21.000Z,active,9197,7,51130
2336579685559251968,1043620655495285504,2019-12-10T00:04:26.000Z,active,9129,4,41619
2294334726917792256,2712720980936582656,2019-01-07T23:24:06.000Z,active,44,6,839
2709212751809097728,1728829867287680512,2019-06-21T10:10:42.000Z,active,7044,0,68590
1720831005810561536,3008882511243394048,2019-06-13T23:33:31.000Z,active,1015,6,36933
1057991613558894592,2020187143927188224,2019-03-09T14:59:23.000Z,active,5307,0,37333
300176850395867904,2105237889081747456,2019-09-02T12:03:29.000Z,active,6577,1,13420
287472118779777312,1451160018895705344,2019-12-20T14:19:05.000Z,active,9984,0,90028
149795122542743808,2142591118207156992,2019-07-13T11:01:18.000Z,active,5610,4,10044
1713436586505880320,1852944022408413952,2019-10-08T20:53:39.000Z,active,1217,1,23508
340669609758240768,1854535120716989696,2019-12-15T17:09:40.000Z,active,6370,8,72209
2361559751067817472,3193703651968774656,2019-04-19T03:04:24.000Z,active,8685,6,38135
59435616046212536,124352383024872896,2019-05-17T06:33:13.000Z,active,6276,7,6498
260414466836665536,2719289076199310848,2019-04-19T18:15:46.000Z,active,1520,5,56679
2593909632237957632,1632343925370692096,2019-04-29T14:06:28.000Z,active,7270,6,1314
2479454850158547968,1846593553352548096,2019-06-23T08:47:49.000Z,active,4283,5,49096
1195187759731874816,98906309971956928,2019-01-08T09:06:17.000Z,active,6974,3,81706
2787878837681230336,1666719076844780800,2019-09-22T03:31:45.000Z,active,3490,6,32736
3280950811421733376,810736911063121920,2019-07-09T18:52:23.000Z,active,1786,4,83306
3110074906574594048,984112213106527360,2019-01-24T05:02:40.000Z,active,5446,0,57835
931889322842533248,894912649793490944,2019-05-19T17:47:44.000Z,active,584,1,30962
2502803707356638720,1377630259608617472,2019-03-10T17:56:32.000Z,active,1890,2,41261
2143686954140233728,792118713242603520,2019-02-15T01:04:38.000Z,active,2954,5,73719
1880961527368655616,251927286589146784,2019-07-13T02:15:09.000Z,active,8489,7,84394
3248385248787946496,121084709328728640,2019-12-12T12:56:11.000Z,active,4794,4,48092
3287334406062706176,3078218190223108096,2019-01-19T13:35:29.000Z,active,3822,7,58702
1005896983547136000,2590350295196688384,2019-08-06T19:13:52.000Z,active,3614,1,93269
2011957049629525504,2782217656613147648,2019-03-24T06:03:22.000Z,active,6519,7,84990
2196485270743792128,1379900724661205760,2019-06-22T14:06:25.000Z,active,9415,8,15783
706250306743947904,169888920121933152,2019-03-27T20:33:06.000Z,active,8260,8,54420
2970454261252015104,2329446274017390080,2019-08-24T06:43:09.000Z,active,2134,8,3494
3009831490535893504,1741085991683523584,2019-11-09T11:56:14.000Z,active,5204,9,96954
2103216645715223296,524025693981367424,2019-05-05T08:58:45.000Z,active,5853,2,88361
7217842831573969,2014899325542240512,2019-03-02T03:50:52.000Z,active,9172,9,35301
238841816066582176,2394939225539022848,2019-07-08T07:45:49.000Z,active,3501,2,46182
1092516130396007040,492582121063376064,2019-08-28T23:28:18.000Z,active,9817,8,68075
2795248212138902528,368655280290051648,2019-09-24T12:36:00.000Z,active,2509,4,15752
270844929290566848,1287372185018113792,2019-06-14T04:06:04.000Z,active,238,6,76893
3121544630096966656,263244944511648416,2019-11-18T22:18:31.000Z,active,1436,6,5713
2714459758616176640,1245150310477550592,2019-03-07T09:47:59.000Z,active,7368,2,19754
442221779529682688,1955834100383427072,2019-09-15T07:10:32.000Z,active,7073,7,33976
2351958885731577344,154256516087667808,2019-11-28T14:22:07.000Z,active,4108,7,55091
1785994504747360000,1608934227953504768,2019-10-29T19:20:11.000Z,active,1057,9,86429
2639936963979753472,2024360304739342336,2019-03-17T12:38:19.000Z,active,1316,9,33412
444365441222716480,438815308643604608,2019-10-19T03:09:42.000Z,active,9262,4,97303
766016118121727232,2672734613236276736,2019-09-08T09:44:28.000Z,active,6903,5,77278
3221946464439555072,372357864068952448,2019-01-17T20:08:37.000Z,active,4631,8,58974
3165781643744604672,2707104856250304000,2019-02-22T22:11:23.000Z,active,9476,2,84131
336217970885607808,136213164151546832,2019-03-05T20:04:11.000Z,active,6005,6,11816
3335648374217596928,3245538754968304128,2019-02-24T06:34:29.000Z,active,1281,5,14333
2748021238398466560,1944380851532526336,2019-02-05T17:37:36.000Z,active,1237,1,45607
938362782764306560,763318936620611072,2019-01-04T06:36:05.000Z,active,8040,2,33251
1724638836830934016,2639238732110552064,2019-01-26T01:14:07.000Z,active,4396,0,14284
1203401914570379520,140208056237352496,2019-06-03T23:48:47.000Z,active,7044,1,74832
1604266515547681792,2103651707072403456,2019-11-30T05:31:33.000Z,active,7163,0,49764
1766606366856227584,2220686123808063744,2019-06-15T03:34:56.000Z,active,9147,5,84691
2974517298671384576,1701082235061847808,2019-10-16T18:57:16.000Z,active,8761,3,71792
142669197176798224,2800583962968527872,2019-09-04T21:58:00.000Z,active,5020,8,89112
1460024544557469184,2522258862885671424,2019-03-06T13:09:37.000Z,active,6572,6,35630
1589751221733212672,1626410784311942400,2019-07-12T10:45:44.000Z,active,9342,1,31386
2539875355810359808,678203894771046144,2019-12-05T18:44:46.000Z,active,8493,7,16095
2248590929402730752,2654372091137566208,2019-04-05T08:05:54.000Z,active,569,1,56597
364081208055727168,417251724652343360,2019-03-31T22:55:02.000Z,active,780,1,17671
1189645527864192768,1208712157800274176,2019-04-18T17:38:32.000Z,active,2830,2,55138
2332658750124873728,2694014075034847232,2019-05-05T20:13:25.000Z,active,8501,0,64804
1956427998335004416,634162058706924544,2019-04-24T14:56:08.000Z,active,8924,0,79419
521007170474701184,1603907849773982976,2019-02-27T04:47:07.000Z,active,3964,4,80276
606130788148484608,1909354512342048000,2019-02-08T11:40:12.000Z,active,4446,0,87573
2775625861101607936,595055894026104960,2019-12-10T01:18:32.000Z,active,8010,8,32603
964677290971611648,3331913393869877760,2019-09-26T03:42:54.000Z,active,8269,6,59151
280866801252742048,1927946193633060352,2019-10-09T10:35:11.000Z,active,4214,0,16021
1961345479471446016,2614494560680630784,2019-07-10T23:45:18.000Z,active,7448,5,96820
3064519412260026368,3395715142293032960,2019-02-01T18:24:20.000Z,active,7025,3,60333
3346210599748178944,3209676878099426304,2019-01-03T15:50:13.000Z,active,9426,0,30244
2437823034774404096,1391778016252623616,2019-12-11T19:30:21.000Z,active,2818,6,27977
775772050443197696,3125986362940341248,2019-08-01T23:16:13.000Z,active,953,6,19611
159481318054702176,2200093575379653888,2019-01-12T10:10:56.000Z,active,1818,6,29183
365912274905196992,3330404591954178048,2019-06-26T09:42:06.000Z,active,9104,5,97706
1574060823183176448,1037232207798814848,2019-03-16T11:45:32.000Z,active,5826,2,69322
1428700980868409600,1517888161074269696,2019-09-10T15:09:36.000Z,active,5578,3,36914
809033743132152576,169719453520596992,2019-11-07T14:43:14.000Z,active,3155,2,96422
2517723834702053888,668560208698581376,2019-05-18T22:18:46.000Z,active,2033,7,23172
3071944223243500032,441856845792323136,2019-12-25T07:04:13.000Z,active,8517,4,48801
793334367596984960,125462360830053984,2019-07-15T15:42:52.000Z,active,2366,5,81717
1087607587566312448,2256910104671443712,2019-04-15T18:03:16.000Z,active,4688,7,78683
1487138192925808384,2779242322873513984,2019-08-20T00:28:19.000Z,active,9354,1,8113
2794240499739397632,727683490814220928,2019-10-23T00:04:01.000Z,active,1894,4,26024
2605002865940811264,416721014902794560,2019-01-08T01:32:29.000Z,active,8269,6,34
1926396840103334144,2077576118375191808,2019-03-30T06:28:51.000Z,active,7381,0,15583
1617315912512637696,1532666545684179456,2019-06-07T18:15:48.000Z,active,273,1,34375
2744037749483826176,166144530000565824,2019-11-25T21:51:24.000Z,active,3299,9,95023
252023133673697536,67261513881463128,2019-08-20T20:33:11.000Z,active,3878,0,45924
1424580946207283968,385889572676161152,2019-04-14T21:17:03.000Z,active,9972,8,52090
1936136296515198976,1206644827627167232,2019-02-26T05:15:03.000Z,active,8973,4,72484
1344520721971618560,76431511255203520,2019-02-24T11:18:41.000Z,active,1661,2,32641
2205313167336341504,1069761857698273536,2019-01-28T22:19:12.000Z,active,1385,3,9149
719844901353997056,1383857802615386880,2019-08-15T20:16:48.000Z,active,7352,4,13803
2489189241159828480,2163125141890299136,2019-07-24T22:07:19.000Z,active,6112,2,55704
994159001631200128,1923216454615659008,2019-07-28T19:34:45.000Z,active,9414,4,63491
240689977824824192,2877628650298545152,2019-08-24T01:29:58.000Z,active,3387,8,64636
2919025464035707904,2782420464263537664,2019-01-30T14:04:37.000Z,active,864,7,37346
656047925692279168,2450427925855627264,2019-03-14T21:41:43.000Z,active,3651,1,52870
686076271828846464,2032651655850029056,2019-07-30T16:22:16.000Z,active,5431,7,60530
1993357811699194624,410769362542368128,2019-03-04T08:20:14.000Z,active,2713,6,84052
1087879594505094016,749586923389568896,2019-10-03T12:46:12.000Z,active,9904,6,59473
200447132707046848,711947397809024512,2019-01-03T10:39:34.000Z,active,8949,8,21787
2292394999614902528,1047178526986140288,2019-09-19T11:43:01.000Z,active,7571,8,37860
2746168558208053760,821886493022767616,2019-07-05T05:48:31.000Z,active,6346,3,79343
2750905873513129984,2431960634121682432,2019-01-08T18:41:42.000Z,active,5049,6,77545
